epoch,loss,val_loss
0,-0.024181388318538666,-0.035943105816841125
0,-0.026590267196297646,-0.061383817344903946
0,-0.010027319192886353,-0.08618497103452682
0,-0.024771634489297867,-0.0753403827548027
0,-0.01038344856351614,-0.20087148249149323
0,-0.013504919596016407,-0.14769010245800018
0,-0.01708279177546501,-0.16536374390125275
0,-0.010656525380909443,-0.20551815629005432
0,-0.01905021443963051,-0.11368223279714584
0,-0.021389955654740334,-0.11928737163543701
